,Movie,Production Budget,Domestic Gross,Worldwide Gross,Genre,Movie Rating,User Rating,Meta Score,Duration in mins,Director,Lead,Year,User Rating Good/Bad,Meta Score Good/Bad,Director Count 0/1,Director Count
3169,PERCY JACKSON SEA OF MONSTERS (2013),90000000.0,68559554.0,200859554.0,,,,,,,,,,,,
6009,PERFECT BLUE (1997),,,,Animation,R,8.0,67.0,81.0,['Satoshi Kon'],Junko Iwao,1997,1.0,1.0,1.0,1.0
3170,PERFUME THE STORY OF A MURDERER (2006),63700000.0,2223293.0,133603463.0,,,,,,,,,,,,
3171,PERRIER'S BOUNTY (2010),6600000.0,828.0,828.0,,,,,,,,,,,,
3172,PERSEPOLIS (2007),7300000.0,4443403.0,25397187.0,Animation,PG-13,8.0,90.0,96.0,"['Vincent Paronnaud', 'Marjane Satrapi']",Chiara Mastroianni,2007,1.0,1.0,0.0,2.0
6010,PERSONA (1966),,,,Drama,Not Rated,8.1,86.0,83.0,['Ingmar Bergman'],Bibi Andersson,1966,1.0,1.0,1.0,1.0
3173,PERSONAL SHOPPER (2016),6400000.0,1305195.0,3804977.0,,,,,,,,,,,,
3174,PET SEMATARY (1989),11500000.0,57469179.0,57469850.0,,,,,,,,,,,,
3175,PET SEMATARY (2019),21000000.0,54724696.0,111809732.0,,,,,,,,,,,,
6011,PET SEMATARY II (1992),,,,Horror,R,4.9,35.0,100.0,['Mary Lambert'],Edward Furlong,1992,0.0,1.0,1.0,1.0
3177,PETE'S DRAGON (1977),10000000.0,36000000.0,36000000.0,,,,,,,,,,,,
3176,PETE'S DRAGON (2016),65000000.0,76233151.0,137768975.0,,,,,,,,,,,,
3179,PETER PAN (1953),4000000.0,87400000.0,87400000.0,,,,,,,,,,,,
3178,PETER PAN (2003),100000000.0,48417850.0,95255485.0,,,,,,,,,,,,
3180,PETER PAN RETURN TO NEVERLAND (2002),20000000.0,48430258.0,109862682.0,,,,,,,,,,,,
3181,PETER RABBIT (2018),50000000.0,115234093.0,346727372.0,,,,,,,,,,,,
3182,PETER RABBIT 2 THE RUNAWAY (2021),45000000.0,40501717.0,152506414.0,,,,,,,,,,,,
3183,PHANTASM II (1988),3000000.0,7282851.0,7282851.0,,,,,,,,,,,,
3184,PHANTOM (2013),18000000.0,1034589.0,1199510.0,,,,,,,,,,,,
3185,PHANTOM THREAD (2017),35000000.0,21198205.0,47812198.0,,,,,,,,,,,,
3186,PHAT GIRLZ (2006),3000000.0,7061128.0,7301115.0,,,,,,,,,,,,
3187,PHENOMENON (1996),32000000.0,104636382.0,152036382.0,,,,,,,,,,,,
3188,PHILADELPHIA (1993),26000000.0,77324422.0,201324422.0,Drama,PG-13,7.7,66.0,125.0,['Jonathan Demme'],Tom Hanks,1993,1.0,1.0,1.0,1.0
3189,PHILOMENA (2013),12000000.0,37709979.0,98963392.0,Comedy-Drama,PG-13,7.6,77.0,98.0,['Stephen Frears'],Judi Dench,2013,1.0,1.0,1.0,1.0
3190,PHOENIX FORGOTTEN (2017),2800000.0,3600146.0,3697729.0,,,,,,,,,,,,
3191,PHONE BOOTH (2003),11000000.0,46566212.0,97837138.0,,,,,,,,,,,,
3192,PI (1998),68000.0,3221152.0,4678513.0,,,,,,,,,,,,
3193,PIECES OF APRIL (2003),300000.0,2528664.0,3571253.0,,,,,,,,,,,,
3194,PIERROT LE FOU (1965),300000.0,70807.0,74215.0,,,,,,,,,,,,
3195,PINEAPPLE EXPRESS (2008),26000000.0,87341380.0,102404019.0,,,,,,,,,,,,
3196,PINK FLAMINGOS (1997),12000.0,413802.0,413802.0,,,,,,,,,,,,
6012,PINK FLOYD THE WALL (1982),,,,Sci-fi/Fantasy,R,8.0,47.0,95.0,['Alan Parker'],Bob Geldof,1982,1.0,1.0,1.0,1.0
3197,PINK NARCISSUS (1999),27000.0,8231.0,8231.0,,,,,,,,,,,,
3198,PINK RIBBONS INC (2012),1200000.0,26608.0,26608.0,,,,,,,,,,,,
3199,PINOCCHIO (1940),2289247.0,84300000.0,84300000.0,,,,,,,,,,,,
3200,PINOCCHIO (2002),45000000.0,3681811.0,31681811.0,,,,,,,,,,,,
3201,PINOCCHIO (2019),13200000.0,1831718.0,30360375.0,,,,,,,,,,,,
6013,PINOCCHIO (2022),,,,Comedy-Drama,PG,5.1,38.0,105.0,['Robert Zemeckis'],Joseph Gordon-Levitt,2022,0.0,1.0,1.0,1.0
3202,PIRANHA 3D (2010),24000000.0,25003155.0,83660160.0,Comedy,R,5.5,53.0,88.0,['Alexandre Aja'],Elisabeth Shue,2010,0.0,1.0,1.0,1.0
6014,PIRANHA 3DD (2012),,,,Comedy,R,3.8,24.0,83.0,['John Gulager'],Danielle Panabaker,2012,0.0,1.0,1.0,1.0
3203,PIRATES (1986),40000000.0,1641825.0,6341825.0,,,,,,,,,,,,
3204,PIRATES OF THE CARIBBEAN AT WORLD'S END (2007),300000000.0,309420425.0,960996492.0,,,,,,,,,,,,
3205,PIRATES OF THE CARIBBEAN DEAD MAN'S CHEST (2006),225000000.0,423315812.0,1066179725.0,,,,,,,,,,,,
3206,PIRATES OF THE CARIBBEAN DEAD MEN TELL NO TALES (2017),230000000.0,172558876.0,794861794.0,,,,,,,,,,,,
3207,PIRATES OF THE CARIBBEAN ON STRANGER TIDES (2011),379000000.0,241071802.0,1045713802.0,,,,,,,,,,,,
3208,PIRATES OF THE CARIBBEAN THE CURSE OF THE BLACK PEARL (2003),140000000.0,305410819.0,654310819.0,Action/Adventure,PG-13,8.1,63.0,143.0,['Gore Verbinski'],Johnny Depp,2003,1.0,1.0,1.0,1.0
3209,PITCH BLACK (2000),23000000.0,39235088.0,53182088.0,,,,,,,,,,,,
3210,PITCH PERFECT (2012),17000000.0,65001093.0,116044347.0,,,,,,,,,,,,
3211,PITCH PERFECT 2 (2015),29000000.0,184296230.0,287215196.0,,,,,,,,,,,,
3212,PITCH PERFECT 3 (2017),45000000.0,104897530.0,185736412.0,,,,,,,,,,,,
3213,PIXELS (2015),90000000.0,78765986.0,244041804.0,,,,,,,,,,,,
6015,PLAN 9 FROM OUTER SPACE (1957),,,,Horror,Not Rated,3.9,56.0,79.0,['Edward D. Wood Jr.'],Gregory Walcott,1957,0.0,1.0,1.0,1.0
3214,PLANES FIRE AND RESCUE (2014),50000000.0,59157732.0,156399644.0,,,,,,,,,,,,
3215,PLANET 51 (2009),60000000.0,42194060.0,108996113.0,,,,,,,,,,,,
3216,PLANET OF THE APES (1968),5800000.0,33395426.0,33398936.0,Sci-fi/Fantasy,G,8.0,79.0,112.0,['Franklin J. Schaffner'],Charlton Heston,1968,1.0,1.0,1.0,1.0
3217,PLANET OF THE APES (2001),100000000.0,180011740.0,362211740.0,,,,,,,,,,,,
3218,PLATOON (1986),6000000.0,137963328.0,137978395.0,Drama,R,8.1,92.0,120.0,['Oliver Stone'],Charlie Sheen,1986,1.0,1.0,1.0,1.0
3219,PLAY IT TO THE BONE (1999),24000000.0,8427204.0,8427204.0,,,,,,,,,,,,
3220,PLAYBACK (2012),1500000.0,264.0,54945.0,,,,,,,,,,,,
3221,PLAYING FOR KEEPS (1986),35000000.0,2000000.0,2000000.0,,,,,,,,,,,,
3222,PLAYING FOR KEEPS (2012),35000000.0,13103272.0,27805632.0,,,,,,,,,,,,
6016,PLAYING WITH FIRE (2019),,,,Comedy,PG,5.1,24.0,96.0,['Andy Fickman'],John Cena,2019,0.0,1.0,1.0,1.0
3223,PLAYMOBIL (2019),75000000.0,1115008.0,16288031.0,,,,,,,,,,,,
3224,PLEASE GIVE (2010),3000000.0,4033574.0,4566662.0,,,,,,,,,,,,
3225,PLUSH (2013),2000000.0,3080.0,28864.0,,,,,,,,,,,,
3226,POCAHONTAS (1995),55000000.0,141579773.0,347100000.0,,,,,,,,,,,,
3227,POCKETFUL OF MIRACLES (1961),2900000.0,5000000.0,5000000.0,,,,,,,,,,,,
3228,POETIC JUSTICE (1993),14000000.0,27450453.0,27450453.0,,,,,,,,,,,,
3229,POINT BREAK (1991),24000000.0,43218387.0,83531958.0,,,,,,,,,,,,
3230,POINT BREAK (2015),100000000.0,28782481.0,126704591.0,Action/Adventure,PG-13,5.3,34.0,114.0,['Ericson Core'],Edgar Ramírez,2015,0.0,1.0,1.0,1.0
3231,POKEMON 2000 (2000),30000000.0,43746923.0,133946923.0,,,,,,,,,,,,
3232,POKEMON 3 THE MOVIE (2001),3000000.0,17052128.0,68452128.0,,,,,,,,,,,,
3233,POKEMON DETECTIVE PIKACHU (2019),150000000.0,144105346.0,431119607.0,,,,,,,,,,,,
3234,POKEMON THE FIRST MOVIE (1999),30000000.0,85744662.0,163644662.0,,,,,,,,,,,,
3235,POLICE ACADEMY (1984),4500000.0,81198894.0,81198894.0,,,,,,,,,,,,
6017,POLICE ACADEMY 3 BACK IN TRAINING (1986),,,,Comedy,PG,5.3,33.0,83.0,['Jerry Paris'],Steve Guttenberg,1986,0.0,1.0,1.0,1.0
6018,POLICE ACADEMY 4 CITIZENS ON PATROL (1987),,,,Comedy-Drama,PG,4.9,26.0,88.0,['Jim Drake'],Steve Guttenberg,1987,0.0,1.0,1.0,1.0
6019,POLICE ACADEMY 5 ASSIGNMENT MIAMI BEACH (1988),,,,Comedy-Drama,PG,4.5,18.0,90.0,['Alan Myerson'],Bubba Smith,1988,0.0,1.0,1.0,1.0
6020,POLICE ACADEMY 6 CITY UNDER SIEGE (1989),,,,Comedy-Drama,PG,4.3,16.0,84.0,['Peter Bonerz'],Bubba Smith,1989,0.0,1.0,1.0,1.0
3236,POLICE ACADEMY 7 MISSION TO MOSCOW (1994),10000000.0,126247.0,126247.0,,,,,,,,,,,,
6021,POLICE ACADEMY MISSION TO MOSCOW (1994),,,,Comedy-Drama,PG,3.4,11.0,83.0,['Alan Metter'],G.W. Bailey,1994,0.0,1.0,1.0,1.0
3237,POLINA DANSER SA VIE (2016),4000000.0,165203.0,953314.0,,,,,,,,,,,,
3238,POLISSE (2012),8900000.0,176988.0,22744132.0,,,,,,,,,,,,
3239,POLLOCK (2000),6000000.0,8596914.0,10557291.0,,,,,,,,,,,,
3240,POLTERGEIST (1982),10700000.0,74706019.0,121706019.0,,,,,,,,,,,,
3241,POLTERGEIST (2015),35000000.0,47425125.0,95713069.0,Horror,PG-13,4.9,47.0,93.0,['Gil Kenan'],Sam Rockwell,2015,0.0,1.0,1.0,1.0
3242,POLTERGEIST III (1988),9500000.0,14114000.0,14114000.0,Horror,PG-13,4.6,40.0,98.0,['Gary Sherman'],Heather O'Rourke,1988,0.0,1.0,1.0,1.0
3243,POLYTECHNIQUE (2009),6000000.0,1418304.0,1418304.0,,,,,,,,,,,,
3244,POM WONDERFUL PRESENTS THE GREATEST MOVIE EVER SOLD (2011),1800000.0,638476.0,783733.0,,,,,,,,,,,,
3245,POMPEII (2014),80000000.0,23169033.0,108469033.0,Action/Adventure,PG-13,5.5,39.0,105.0,['Paul W.S. Anderson'],Kit Harington,2014,0.0,1.0,1.0,1.0
3246,POMS (2019),10000000.0,13631124.0,17901314.0,,,,,,,,,,,,
3247,PONTYPOOL (2009),1500000.0,3865.0,31916.0,,,,,,,,,,,,
6022,PONYO (2008),,,,Animation,G,7.6,86.0,101.0,['Hayao Miyazaki'],Cate Blanchett,2008,1.0,1.0,1.0,1.0
3248,POOH'S HEFFALUMP MOVIE (2005),20000000.0,18098433.0,55686944.0,,,,,,,,,,,,
3249,POOLHALL JUNKIES (2003),4000000.0,563711.0,563711.0,,,,,,,,,,,,
3250,POOTIE TANG (2001),3500000.0,3293258.0,3293258.0,Action/Adventure,PG-13,5.2,31.0,81.0,['Louis C.K.'],Chris Rock,2001,0.0,1.0,1.0,1.0
3251,POPEYE (1980),20000000.0,49823037.0,49823037.0,Comedy,PG,5.3,64.0,114.0,['Robert Altman'],Robin Williams,1980,0.0,1.0,1.0,1.0
3252,POPSTAR NEVER STOP NEVER STOPPING (2016),20000000.0,9496130.0,9537120.0,,,,,,,,,,,,
6023,PORCO ROSSO (1992),,,,Animation,PG,7.7,83.0,94.0,['Hayao Miyazaki'],Shûichirô Moriyama,1992,1.0,1.0,1.0,1.0
3253,PORKY'S (1982),4000000.0,109492484.0,109492484.0,,,,,,,,,,,,
6024,PORKY'S II THE NEXT DAY (1983),,,,Comedy,R,5.0,38.0,98.0,['Bob Clark'],Dan Monahan,1983,0.0,1.0,1.0,1.0
3254,PORTRAIT DE LA JEUNE FILLE EN FEU (2019),5400000.0,3759854.0,11979536.0,,,,,,,,,,,,
6025,PORTRAIT OF A LADY ON FIRE (2019),,,,Romance,R,8.1,95.0,122.0,['Céline Sciamma'],Noémie Merlant,2019,1.0,1.0,1.0,1.0
3255,POSEIDON (2006),160000000.0,60674817.0,181674817.0,,,,,,,,,,,,
3256,POSSESSION (2002),25000000.0,10103647.0,14805812.0,,,,,,,,,,,,
3257,POST GRAD (2009),15000000.0,6382178.0,6563402.0,Romance,PG-13,5.2,35.0,88.0,['Vicky Jenson'],Alexis Bledel,2009,0.0,1.0,1.0,1.0
6026,POSTAL (2007),,,,Action/Adventure,R,4.4,22.0,100.0,['Uwe Boll'],Zack Ward,2007,0.0,1.0,1.0,1.0
3258,POULTRYGEIST NIGHT OF THE CHICKEN DEAD (2008),450000.0,13804.0,22623.0,,,,,,,,,,,,
3259,POWER RANGERS (2017),120000000.0,85364450.0,142531552.0,,,,,,,,,,,,
3260,PRACTICAL MAGIC (1998),60000000.0,46850558.0,68336997.0,,,,,,,,,,,,
3261,PRAIA DO FUTURO (2014),4000000.0,20620.0,760678.0,,,,,,,,,,,,
3262,PRECIOUS BASED ON THE NOVEL PUSH BY SAPPHIRE (2009),10000000.0,47566524.0,68722848.0,,,,,,,,,,,,
3263,PREDATOR (1987),18000000.0,59735548.0,98267558.0,Action/Adventure,R,7.8,47.0,107.0,['John McTiernan'],Arnold Schwarzenegger,1987,1.0,1.0,1.0,1.0
3264,PREDATOR 2 (1990),35000000.0,28317513.0,54768418.0,,,,,,,,,,,,
3265,PREDATORS (2010),40000000.0,52000688.0,127234389.0,,,,,,,,,,,,
3266,PREFONTAINE (1997),8000000.0,590817.0,590817.0,,,,,,,,,,,,
3267,PREMIUM RUSH (2012),35000000.0,20275446.0,31393201.0,,,,,,,,,,,,
3268,PREMONITION (2007),20000000.0,47852604.0,84146832.0,,,,,,,,,,,,
3269,PRETTY WOMAN (1990),14000000.0,178406268.0,432566361.0,,,,,,,,,,,,
6027,PRIDE (2014),,,,Comedy-Drama,R,7.8,79.0,119.0,['Matthew Warchus'],Bill Nighy,2014,1.0,1.0,1.0,1.0
3270,PRIDE AND GLORY (2008),30000000.0,15740721.0,32262866.0,,,,,,,,,,,,
3271,PRIDE AND PREJUDICE (2005),28000000.0,38372662.0,126549607.0,Romance,PG,7.8,82.0,129.0,['Joe Wright'],Keira Knightley,2005,1.0,1.0,1.0,1.0
3272,PRIDE AND PREJUDICE AND ZOMBIES (2016),28000000.0,10907291.0,16638300.0,,,,,,,,,,,,
3273,PRIEST (2011),60000000.0,29136626.0,84154026.0,,,,,,,,,,,,
6028,PRIMAL FEAR (1996),,,,Drama,R,7.7,47.0,129.0,['Gregory Hoblit'],Richard Gere,1996,1.0,1.0,1.0,1.0
3274,PRIMARY COLORS (1998),65000000.0,39017984.0,39017984.0,,,,,,,,,,,,
3275,PRIMER (2004),7000.0,424760.0,841926.0,,,,,,,,,,,,
6029,PRIMEVAL (2007),,,,Action/Adventure,R,4.8,35.0,93.0,['Michael Katleman'],Dominic Purcell,2007,0.0,1.0,1.0,1.0
3276,PRINCE OF PERSIA SANDS OF TIME (2010),200000000.0,90759676.0,336359676.0,,,,,,,,,,,,
3277,PRINCESS KAIULANI (2010),9000000.0,883887.0,883887.0,,,,,,,,,,,,
6030,PRINCESS MONONOKE (1997),,,,Animation,PG-13,8.4,76.0,134.0,['Hayao Miyazaki'],Yôji Matsuda,1997,1.0,1.0,1.0,1.0
3278,PRISON (1988),4000000.0,354704.0,354704.0,,,,,,,,,,,,
3279,PRISONERS (2013),46000000.0,61002302.0,113310547.0,Drama,R,8.1,70.0,153.0,['Denis Villeneuve'],Hugh Jackman,2013,1.0,1.0,1.0,1.0
3280,PRIVATE BENJAMIN (1980),15000000.0,69847348.0,69847348.0,,,,,,,,,,,,
6031,PROBLEM CHILD (1990),,,,Comedy,PG,5.4,27.0,81.0,['Dennis Dugan'],Michael Oliver,1990,0.0,1.0,1.0,1.0
3281,PROFILE (2021),2300000.0,1744740.0,1838205.0,,,,,,,,,,,,
3282,PROJECT ALMANAC (2015),12000000.0,22348241.0,32909437.0,,,,,,,,,,,,
3283,PROJECT X (2012),12000000.0,54731865.0,103028188.0,,,,,,,,,,,,
3284,PROM (2011),8000000.0,10130219.0,10763183.0,,,,,,,,,,,,
6032,PROM NIGHT (1980),,,,Horror,R,5.3,45.0,92.0,['Paul Lynch'],Leslie Nielsen,1980,0.0,1.0,1.0,1.0
3285,PROM NIGHT (2008),18000000.0,43869350.0,57193655.0,Horror,PG-13,3.9,17.0,88.0,['Nelson McCormick'],Brittany Snow,2008,0.0,1.0,1.0,1.0
3286,PROMETHEUS (2012),125000000.0,126477084.0,402448265.0,,,,,,,,,,,,
3287,PROMISED LAND (2013),15000000.0,7597898.0,12394562.0,,,,,,,,,,,,
3288,PROOF (2005),20000000.0,7535331.0,8284331.0,,,,,,,,,,,,
3289,PROOF OF LIFE (2000),65000000.0,32598931.0,62761005.0,,,,,,,,,,,,
3290,PROPHECY (1979),12000000.0,22673340.0,22673340.0,,,,,,,,,,,,
3291,PROUD MARY (2018),30000000.0,20868638.0,21709539.0,,,,,,,,,,,,
6033,PSYCHO (1960),,,,Horror,R,8.5,97.0,109.0,['Alfred Hitchcock'],Anthony Perkins,1960,1.0,1.0,1.0,1.0
3292,PSYCHO (1998),20000000.0,21541218.0,37226218.0,Horror,R,4.6,47.0,105.0,['Gus Van Sant'],Vince Vaughn,1998,0.0,1.0,1.0,1.0
3293,PSYCHO BEACH PARTY (2000),4000000.0,267972.0,267972.0,,,,,,,,,,,,
3294,PUBLIC ENEMIES (2009),102500000.0,97104620.0,212282709.0,,,,,,,,,,,,
3295,PULP FICTION (1994),8000000.0,107928762.0,212891760.0,Drama,R,8.9,94.0,154.0,['Quentin Tarantino'],John Travolta,1994,1.0,1.0,1.0,1.0
3296,PULSE (2006),20500000.0,20264436.0,30241435.0,Horror,PG-13,4.7,27.0,90.0,['Jim Sonzero'],Kristen Bell,2006,0.0,1.0,1.0,1.0
3297,PUMP (2014),2000000.0,89787.0,89787.0,,,,,,,,,,,,
3298,PUNCH DRUNK LOVE (2002),25000000.0,17791031.0,24591031.0,,,,,,,,,,,,
3299,PUNISHER WAR ZONE (2008),35000000.0,8050977.0,10157534.0,,,,,,,,,,,,
3300,PUSH (2009),38000000.0,31811527.0,49678401.0,,,,,,,,,,,,
3301,PUSHING TIN (1999),33000000.0,8408835.0,8408835.0,,,,,,,,,,,,
3302,PUSS IN BOOTS (2011),130000000.0,149260504.0,554987477.0,,,,,,,,,,,,
3303,Q (1982),1200000.0,255000.0,255000.0,,,,,,,,,,,,
3304,QUANTUM OF SOLACE (2008),230000000.0,169368427.0,591692078.0,,,,,,,,,,,,
3305,QUARANTINE (2008),12000000.0,31691811.0,41924774.0,,,,,,,,,,,,
3306,QUARTET (2012),11000000.0,18388357.0,56178935.0,,,,,,,,,,,,
3307,QUE HORAS ELA VOLTA (2015),1200000.0,376976.0,3249041.0,,,,,,,,,,,,
3308,QUEEN AND SLIM (2019),20000000.0,43808310.0,47936399.0,,,,,,,,,,,,
3309,QUEEN OF KATWE (2016),15000000.0,8874389.0,10055481.0,,,,,,,,,,,,
3310,QUEEN OF THE DAMNED (2002),35000000.0,30307804.0,30307804.0,Drama,R,5.2,30.0,101.0,['Michael Rymer'],Aaliyah,2002,0.0,1.0,1.0,1.0
3311,QUEST FOR CAMELOT (1998),40000000.0,22772500.0,38172500.0,,,,,,,,,,,,
3312,QUIGLEY DOWN UNDER (1990),20000000.0,21413105.0,21413105.0,,,,,,,,,,,,
3313,QUILLS (2000),13500000.0,7060876.0,11732088.0,,,,,,,,,,,,
3314,QUINCEANERA (2006),400000.0,1692693.0,2797199.0,,,,,,,,,,,,
3315,QUO VADIS (1951),8250000.0,30000000.0,30028983.0,,,,,,,,,,,,
3316,R I P D (2013),130000000.0,33618855.0,79076678.0,,,,,,,,,,,,
3317,R V (2006),55000000.0,71724497.0,87473024.0,,,,,,,,,,,,
3318,R100 (2015),5500000.0,24956.0,24956.0,,,,,,,,,,,,
6034,RA ONE (2011),,,,Action/Adventure,Not Rated,4.7,60.0,156.0,"['Anubhav Sinha', 'Bazin Bs']",Shah Rukh Khan,2011,0.0,1.0,0.0,2.0
3319,RABBIT HOLE (2010),5000000.0,2229058.0,6205034.0,,,,,,,,,,,,
3320,RABBIT PROOF FENCE (2002),7000000.0,6199600.0,16866928.0,,,,,,,,,,,,
3321,RACE (2016),5000000.0,19115191.0,23745772.0,,,,,,,,,,,,
3322,RACE TO WITCH MOUNTAIN (2009),50000000.0,67172595.0,105103784.0,,,,,,,,,,,,
3323,RACHEL GETTING MARRIED (2008),12000000.0,12796861.0,17475475.0,,,,,,,,,,,,
3324,RACING STRIPES (2005),30000000.0,49772522.0,89809433.0,Comedy-Drama,PG,5.2,43.0,102.0,['Frederik Du Chau'],Frankie Muniz,2005,0.0,1.0,1.0,1.0
3325,RADIO (2003),35000000.0,52333738.0,53293628.0,,,,,,,,,,,,
3326,RADIO DAYS (1987),16000000.0,14792779.0,14792779.0,,,,,,,,,,,,
3327,RADIO FLYER (1992),35000000.0,4651977.0,4651977.0,,,,,,,,,,,,
6035,RAGE (2014),,,,Action/Adventure,Not Rated,5.0,28.0,92.0,['Paco Cabezas'],Nicolas Cage,2014,0.0,1.0,1.0,1.0
3328,RAGING BULL (1980),18000000.0,23380203.0,23380513.0,Biography,R,8.2,89.0,129.0,['Martin Scorsese'],Robert De Niro,1980,1.0,1.0,1.0,1.0
3329,RAIDERS OF THE LOST ARK (1981),20000000.0,225686079.0,367451914.0,Action/Adventure,PG,8.4,85.0,115.0,['Steven Spielberg'],Harrison Ford,1981,1.0,1.0,1.0,1.0
3330,RAIN MAN (1988),25000000.0,172825435.0,412800000.0,Drama,R,8.0,65.0,133.0,['Barry Levinson'],Dustin Hoffman,1988,1.0,1.0,1.0,1.0
3331,RAISE THE TITANIC (1980),40000000.0,7000000.0,7000000.0,,,,,,,,,,,,
3332,RAISE YOUR VOICE (2004),15000000.0,10411980.0,14811980.0,,,,,,,,,,,,
3333,RAISING CAIN (1992),11000000.0,21171695.0,21171695.0,,,,,,,,,,,,
3334,RAISING HELEN (2004),50000000.0,37485528.0,49842431.0,,,,,,,,,,,,
3335,RAISING VICTOR VARGAS (2003),800000.0,2073984.0,2900578.0,,,,,,,,,,,,
3336,RALPH BREAKS THE INTERNET (2018),175000000.0,201091711.0,529290830.0,,,,,,,,,,,,
3337,RAMBO (2008),47500000.0,42754105.0,113244290.0,,,,,,,,,,,,
3338,RAMBO FIRST BLOOD PART II (1985),44000000.0,150415432.0,300400000.0,,,,,,,,,,,,
3339,RAMBO III (1988),58000000.0,53715611.0,188715611.0,,,,,,,,,,,,
3340,RAMBO LAST BLOOD (2019),50000000.0,44819352.0,91378886.0,,,,,,,,,,,,
3341,RAMONA AND BEEZUS (2010),15000000.0,26167002.0,27469621.0,,,,,,,,,,,,
3342,RAMPAGE (2018),120000000.0,101028233.0,427947217.0,,,,,,,,,,,,
6036,RAN (1985),,,,Action/Adventure,R,8.2,96.0,162.0,['Akira Kurosawa'],Tatsuya Nakadai,1985,1.0,1.0,1.0,1.0
3343,RANDOM HEARTS (1999),64000000.0,31054924.0,63200000.0,Romance,R,5.3,38.0,133.0,['Sydney Pollack'],Harrison Ford,1999,0.0,1.0,1.0,1.0
3344,RANG DE BASANTI (2006),5300000.0,2197694.0,29197694.0,,,,,,,,,,,,
3345,RANGO (2011),135000000.0,123477607.0,245724600.0,,,,,,,,,,,,
3346,RANSOM (1996),70000000.0,136492681.0,308700000.0,,,,,,,,,,,,
3347,RAPA NUI (1994),20000000.0,305070.0,305070.0,,,,,,,,,,,,
6037,RAPTURE PALOOZA (2013),,,,Comedy,R,5.2,44.0,85.0,['Paul Middleditch'],Craig Robinson,2013,0.0,1.0,1.0,1.0
6038,RASHOMON (1950),,,,Drama,Not Rated,8.2,98.0,88.0,['Akira Kurosawa'],Toshirô Mifune,1950,1.0,1.0,1.0,1.0
3348,RAT RACE (2001),48000000.0,56607223.0,86607223.0,,,,,,,,,,,,
3349,RATATOUILLE (2007),150000000.0,206445654.0,626549695.0,Animation,G,8.1,96.0,111.0,"['Brad Bird', 'Jan Pinkava']",Brad Garrett,2007,1.0,1.0,0.0,2.0
3350,RATCHET AND CLANK (2016),20000000.0,8813410.0,14365639.0,,,,,,,,,,,,
3351,RAVENOUS (1999),12000000.0,2062406.0,2062406.0,,,,,,,,,,,,
3352,RAY (2004),40000000.0,75305995.0,124823094.0,Biography,PG-13,7.7,73.0,152.0,['Taylor Hackford'],Jamie Foxx,2004,1.0,1.0,1.0,1.0
3353,RAYMOND DID IT (2011),40000.0,3632.0,3632.0,,,,,,,,,,,,
3354,READY OR NOT (2019),6000000.0,28714231.0,56785851.0,,,,,,,,,,,,
3355,READY PLAYER ONE (2018),150000000.0,137690172.0,579055653.0,,,,,,,,,,,,
3356,READY TO RUMBLE (2000),24000000.0,12372410.0,12372410.0,,,,,,,,,,,,
6039,READY TO WEAR (1994),,,,Comedy-Drama,R,5.2,48.0,133.0,['Robert Altman'],Sophia Loren,1994,0.0,1.0,1.0,1.0
3357,REAL STEEL (2011),110000000.0,85463309.0,263880341.0,,,,,,,,,,,,
3358,REAL WOMEN HAVE CURVES (2002),3000000.0,5853194.0,7777790.0,,,,,,,,,,,,
6040,REAR WINDOW (1954),,,,Horror,PG,8.5,0.0,112.0,['Alfred Hitchcock'],James Stewart,1954,1.0,0.0,1.0,1.0
3359,REBECCA (1940),1288000.0,6000000.0,6002370.0,Comedy-Drama,Approved,8.1,86.0,130.0,['Alfred Hitchcock'],Laurence Olivier,1940,1.0,1.0,1.0,1.0
6041,REBEL WITHOUT A CAUSE (1955),,,,Drama,PG-13,7.6,89.0,111.0,['Nicholas Ray'],James Dean,1955,1.0,1.0,1.0,1.0
3360,REBOUND (2005),45000000.0,16809014.0,17492014.0,Comedy,PG,5.1,36.0,86.0,['Steve Carr'],Martin Lawrence,2005,0.0,1.0,1.0,1.0
3361,REC 2 (2010),5600000.0,27766.0,18527766.0,,,,,,,,,,,,
6042,REC 3 GENESIS (2012),,,,Horror,R,5.0,45.0,80.0,['Paco Plaza'],Leticia Dolera,2012,0.0,1.0,1.0,1.0
6043,REC 4 APOCALYPSE (2014),,,,Horror,R,5.3,53.0,95.0,['Jaume Balagueró'],Manuela Velasco,2014,0.0,1.0,1.0,1.0
3362,RECESS SCHOOL'S OUT (2001),10000000.0,36696761.0,44451470.0,,,,,,,,,,,,
3363,RED (2010),60000000.0,90380162.0,196439693.0,,,,,,,,,,,,
3364,RED 2 (2013),84000000.0,53262560.0,141507355.0,,,,,,,,,,,,
3365,RED CLIFF (2009),40000000.0,627047.0,119627047.0,,,,,,,,,,,,
3366,RED DAWN (2012),65000000.0,44806783.0,48164150.0,Drama,PG-13,5.3,31.0,93.0,['Dan Bradley'],Chris Hemsworth,2012,0.0,1.0,1.0,1.0
3367,RED DRAGON (2002),78000000.0,92955420.0,206455420.0,,,,,,,,,,,,
3368,RED EYE (2005),26000000.0,57891803.0,96666486.0,,,,,,,,,,,,
3369,RED LIGHTS (2012),17700000.0,49521.0,14518884.0,,,,,,,,,,,,
3370,RED PLANET (2000),80000000.0,17480890.0,33463969.0,,,,,,,,,,,,
